temperature,pressure,vibration,humidity,equipment,location,faulty
139.6788118,70.27001203,3.162836593,72.28893971,Pump,San Francisco,1
74.19532444,35.7410207,2.395891137,53.02270513,Pump,Houston,0
69.37406872,37.87244075,2.912083505,55.17027645,Turbine,Atlanta,0
60.74607742,22.43810677,1.3467741,47.86154152,Turbine,Atlanta,0
65.36838638,28.3250111,1.910782062,30.19146153,Turbine,San Francisco,0
76.46006187,52.08256899,1.188967583,39.6830168,Pump,Houston,0
72.40205844,16.39663877,1.664004859,52.43308225,Pump,San Francisco,0
67.15844902,19.86373142,2.254168049,51.47141819,Pump,Atlanta,0
70.60085995,30.24401822,2.126531863,38.52748009,Pump,Chicago,0
81.21861505,11.05034718,0.79639445,51.79674018,Turbine,San Francisco,0
51.302583,39.38191183,1.813699243,54.15671974,Compressor,Atlanta,0
71.88475761,35.4161652,1.424291966,57.4706225,Turbine,Atlanta,0
66.14686403,35.34424779,1.219169722,42.46767523,Pump,Atlanta,0
72.10668465,31.77733257,1.183335039,70.6449439,Turbine,New York,0
68.22508116,36.1487186,2.293098633,63.92734119,Turbine,New York,0
62.53421653,26.78917102,1.775286797,67.41660664,Compressor,San Francisco,0
82.88075725,42.25496428,1.008311639,54.30309565,Turbine,San Francisco,0
79.93782215,36.85318457,1.108255936,53.65830557,Compressor,Chicago,0
74.57213064,27.9125206,2.382485927,46.8734127,Compressor,Chicago,0
71.02484642,43.80314314,1.319267835,39.79398027,Turbine,Atlanta,0
57.58239425,26.06138393,2.158675652,41.59187198,Pump,Chicago,0
57.554575,34.43976179,1.316132208,58.55351207,Turbine,Chicago,0
41.03744622,35.81378567,0.552582816,45.75356671,Turbine,Atlanta,0
60.19937698,44.12716782,1.595439968,30.09883263,Pump,San Francisco,0
71.2637958,37.76331345,0.966818462,48.20201647,Compressor,New York,0
68.90390196,45.04957952,1.536552127,42.24135694,Turbine,Chicago,0
51.00329719,37.89960695,1.497294333,35.80524281,Turbine,Chicago,0
73.83435031,40.13503249,1.900564292,49.56726811,Compressor,Chicago,0
71.79581782,39.90612436,1.910288406,68.12140587,Turbine,San Francisco,0
59.44910632,23.38532204,1.133268954,62.87181047,Compressor,Houston,0
71.16578512,29.24422093,2.105191305,58.03948142,Pump,Chicago,0
71.96240941,31.19612207,0.632344648,50.93309938,Pump,Houston,0
77.70865194,30.52963345,1.208328534,52.46117729,Pump,New York,0
79.75545127,36.5606154,1.836884417,35.80142465,Compressor,Houston,0
38.25382782,66.55588088,3.136958419,23.37354302,Compressor,Chicago,1
74.59180079,46.94402484,1.931195288,52.89767144,Pump,Chicago,0
63.82746813,42.51165743,2.070727289,40.38555556,Turbine,New York,0
108.231573,13.86639202,3.259992397,72.55153365,Pump,Atlanta,1
65.83805595,29.38434161,1.900819858,53.47882531,Turbine,New York,0
62.28228043,47.04156799,1.323649602,53.29892597,Turbine,New York,0
81.80989905,45.97823131,0.611012233,61.35867516,Compressor,New York,0
56.79506557,43.15942884,1.538051208,60.43995191,Compressor,Atlanta,0
74.82248953,45.68456364,0.899232303,45.84451729,Compressor,Atlanta,0
63.19826524,29.04605306,1.602127471,58.97197552,Turbine,New York,0
79.64851633,36.80205346,1.891865698,58.77134619,Turbine,New York,0
55.15102032,31.7252754,1.510813315,43.95419912,Compressor,San Francisco,0
56.81031502,25.86411143,1.927594527,43.31632375,Turbine,Atlanta,0
90.4207604,42.59713199,1.27049777,54.17621516,Turbine,New York,0
54.29499396,38.52283195,1.620290379,65.62244211,Compressor,Chicago,0
66.77971846,29.29446157,1.714675357,39.53333941,Turbine,San Francisco,0
74.7845987,65.96335549,0.884891216,22.11616264,Turbine,New York,1
74.12998912,32.48318842,1.646893344,44.04510008,Turbine,Chicago,0
75.07020272,40.99758417,1.198521096,41.89066775,Compressor,Chicago,0
64.69780441,55.45317351,1.649535222,74.76410409,Turbine,Atlanta,1
74.87872285,27.07501421,1.555234378,56.44451158,Pump,Houston,0
71.45427217,37.63706826,1.251550476,50.25659849,Compressor,San Francisco,0
67.76537215,41.92231805,1.351052328,36.37970318,Turbine,Atlanta,0
61.96821049,38.66711208,1.030195241,44.87895102,Pump,Houston,0
55.73981883,44.72932621,1.946533913,45.2894643,Pump,New York,0
70.8416823,45.1682408,0.969263514,45.58626386,Compressor,Chicago,0
64.04465065,30.2867169,1.14640566,43.96940171,Compressor,New York,0
90.60747925,40.66073458,1.775406418,50.57053837,Turbine,Atlanta,0
69.53738783,36.16971837,1.338661768,41.94214103,Compressor,New York,0
72.54420843,30.06579711,0.780786641,63.05861086,Compressor,Chicago,0
60.28385961,29.22744734,1.726381294,52.75663582,Turbine,Houston,0
61.74167227,25.85767444,2.450692333,53.9720831,Pump,Houston,0
57.49592266,42.28755523,1.508927651,41.30870758,Compressor,New York,0
73.67481665,30.10061687,0.68539548,41.17321178,Pump,Atlanta,0
86.39964529,41.87704629,0.350272238,42.28963686,Turbine,San Francisco,0
47.88138089,30.37972589,1.354333997,59.52514759,Turbine,San Francisco,0
73.07299521,41.50624325,1.733787456,40.58382234,Pump,Chicago,0
69.1087996,27.79641231,1.923964377,45.64591029,Compressor,Chicago,0
72.28996392,23.73418585,1.466441806,47.83793082,Compressor,Chicago,0
55.03841187,36.3913881,1.736607605,70.12030028,Pump,San Francisco,0
80.50654396,9.89188267,1.544411481,43.76085798,Pump,Houston,0
107.0147315,31.50138239,0.584894326,34.05970852,Turbine,San Francisco,1
59.72596448,36.72025554,1.213122225,52.11504262,Compressor,Houston,0
74.8918713,23.62920044,2.342935076,54.12253974,Pump,Atlanta,0
27.55118675,29.22454636,2.152381581,80.44129366,Compressor,New York,1
71.85837629,28.29101061,1.103688585,51.15866779,Pump,San Francisco,0
76.15935607,42.95439061,1.859031022,62.76983059,Pump,Houston,0
71.70416222,29.35911584,1.295663827,57.0405123,Turbine,Houston,0
70.59218434,22.73852823,1.026599953,71.90785514,Compressor,Chicago,0
68.71462489,29.44956466,1.513170644,50.7205085,Compressor,San Francisco,0
67.35454101,44.19211757,1.79834769,37.69203394,Compressor,Atlanta,0
61.42842444,36.10462727,0.914668735,35.18154499,Turbine,Chicago,0
95.26932426,35.47753504,1.639102298,64.30624397,Pump,Atlanta,0
59.1894346,41.80575516,0.433407786,43.51553347,Pump,San Francisco,0
64.5021064,40.76179214,1.601260441,27.39399703,Compressor,Chicago,0
49.29748244,29.91081032,3.60731485,55.02047875,Compressor,New York,1
115.4659553,65.08143022,0.252838816,46.19034441,Compressor,Houston,1
59.22623923,32.27727614,1.391642494,56.04532944,Compressor,Houston,0
77.7080222,47.49812089,1.578519585,64.69344293,Pump,Chicago,0
69.02084754,30.7783887,2.295417667,57.80630674,Compressor,Atlanta,0
72.83053162,29.73681209,1.227486214,39.52828585,Pump,Houston,0
71.9868001,26.81072203,1.061433031,52.43440714,Turbine,Chicago,0
69.46879347,44.56141929,2.259509786,53.65290327,Turbine,Houston,0
74.06622034,41.99791697,1.384273893,55.26503118,Pump,Houston,0
76.38592459,37.3515951,2.232100636,45.51712736,Turbine,New York,0
54.55566152,22.41429648,2.0817475,39.31492368,Compressor,Atlanta,0
62.48030668,47.73619919,1.436321166,49.23074244,Compressor,New York,0
60.83725899,43.94670509,1.172777133,52.99411938,Pump,Houston,0
55.17015568,29.72403651,1.109891426,30.87321599,Pump,Houston,0
71.37661941,35.44317529,-0.099632323,34.21971417,Pump,San Francisco,0
72.11017467,26.35997913,1.752046916,50.83981577,Compressor,New York,0
97.43395635,45.2472666,0.928862313,12.62312121,Turbine,San Francisco,1
58.67850859,49.39790633,2.342191664,49.59408164,Pump,Chicago,0
73.94452142,25.78655113,2.225170129,45.79380658,Compressor,Atlanta,0
57.30534734,32.2160836,1.355439786,57.56875265,Pump,Chicago,0
83.99486427,47.32086259,2.092347899,51.60695609,Pump,New York,0
87.1170848,54.67897588,0.520409196,42.21991088,Turbine,Houston,0
73.3011379,30.72182195,1.679882852,30.65566912,Turbine,San Francisco,0
60.72646866,25.99841738,1.959593077,53.20985969,Compressor,New York,0
132.1888577,53.49018993,0.379024363,15.1082085,Turbine,San Francisco,1
77.46253566,36.24124274,1.356148556,59.33342304,Compressor,Chicago,0
90.52972025,35.6988594,2.058760274,35.07248824,Compressor,Atlanta,0
58.15969442,40.11165451,1.316068353,55.49887682,Turbine,Houston,0
64.16922561,36.19024508,1.811505515,52.50572489,Compressor,Chicago,0
70.85893006,37.24188757,1.915866569,41.41912951,Compressor,Chicago,0
78.82286493,18.6924278,1.924690789,59.07457902,Compressor,Chicago,0
67.80330548,36.62785603,0.968649862,67.05717761,Turbine,Chicago,0
68.68527404,35.62068312,2.281980668,42.08772823,Pump,Houston,0
59.63856428,48.4073503,1.426365086,37.54331131,Turbine,San Francisco,0
28.84373846,46.63183324,3.711461118,29.40836918,Turbine,Houston,1
76.8206949,30.82068217,1.602000191,38.44358485,Compressor,Atlanta,0
70.44358798,43.89562689,1.844691271,48.99265737,Pump,San Francisco,0
64.41078153,40.95669119,1.715044578,35.09650193,Turbine,New York,0
63.92176107,41.13650152,0.998263956,55.98912719,Compressor,New York,0
65.48841142,43.37563628,2.115652132,50.55789629,Pump,Atlanta,0
65.52038662,23.53148862,0.972449185,51.09836929,Turbine,Houston,0
64.37712471,37.05898485,2.153308535,42.04563416,Compressor,Houston,0
17.06631768,74.69682362,2.575350998,87.66377681,Pump,Houston,1
67.18874515,23.39869466,1.506827832,46.12145476,Turbine,San Francisco,0
63.99576434,36.95278755,1.525858942,61.81896453,Turbine,Chicago,0
70.21003842,43.85368339,1.371702582,51.47968881,Pump,Atlanta,0
42.52495157,30.19290259,1.622704871,46.98154106,Turbine,Houston,0
67.22486381,39.16635445,0.932936169,52.6098385,Pump,Chicago,0
92.90942573,44.31529392,1.368591588,65.16744798,Pump,New York,0
71.4945609,51.14245159,1.332481054,50.21496906,Turbine,New York,0
68.30147642,41.18182702,1.336196237,47.24101606,Pump,Atlanta,0
69.42958833,32.3789325,1.057981813,41.20304321,Compressor,Houston,0
57.60892924,20.39473603,1.033720306,52.45822327,Turbine,San Francisco,0
66.3349298,45.86095706,1.774834907,36.32128223,Compressor,Houston,0
112.2387104,54.82061431,1.021972755,71.38661738,Compressor,Atlanta,1
71.19580368,26.45821938,0.933026832,56.44532687,Turbine,Houston,0
73.32314012,20.52585828,0.93035692,43.69501486,Turbine,San Francisco,0
62.81592734,37.71180715,2.155740409,41.70532265,Compressor,Chicago,0
64.37831973,42.64748658,1.189867852,50.71533182,Compressor,Chicago,0
12.75797191,46.95929052,0.027240139,85.98573604,Pump,San Francisco,1
77.31870704,18.52671613,1.295551913,65.06167131,Turbine,San Francisco,0
101.8463098,70.47510532,4.22437964,32.691776,Pump,New York,1
69.5487711,34.97667879,0.462202468,35.00820282,Compressor,Chicago,0
90.57811177,35.61899426,1.305715377,46.58896472,Pump,Atlanta,0
73.93797298,35.19184015,2.219014361,57.71394435,Pump,San Francisco,0
77.5892859,36.23225473,0.902920672,55.45610663,Pump,New York,0
71.78694717,37.57322128,1.691065638,55.32128572,Compressor,Houston,0
57.30669503,30.66581411,1.01730192,32.30108664,Turbine,Chicago,0
85.9947094,16.81462238,0.873794408,66.02131219,Pump,Atlanta,0
72.6918092,37.23857277,1.860363619,29.22038742,Turbine,Houston,0
64.68545449,31.07301684,1.009514541,44.86725863,Pump,Atlanta,0
72.87124165,46.82496981,1.889341373,40.89973553,Turbine,Chicago,0
72.05075339,33.6208584,1.966187621,57.65813814,Turbine,Chicago,0
68.02379532,37.55942289,0.459329306,43.94224585,Pump,New York,0
74.86501644,33.02743157,1.516611619,55.63634325,Turbine,Atlanta,0
59.93072639,37.1641078,1.526311065,57.52034159,Compressor,Atlanta,0
72.60321839,34.48529882,2.263654112,37.25489791,Turbine,Atlanta,0
75.02499696,40.76791323,1.975666303,54.68702967,Compressor,New York,0
72.5775254,37.9594049,2.582446295,52.79237754,Turbine,Chicago,0
59.67476096,30.4489842,1.516057728,57.37786756,Pump,New York,0
74.09636119,42.22446533,0.962070719,44.05807729,Pump,Chicago,0
75.85904201,36.71940772,1.45877702,53.81441525,Pump,San Francisco,0
66.7219354,34.81105616,1.428924413,54.78821189,Compressor,New York,0
76.22711224,30.26499147,2.344078526,44.71278367,Turbine,Atlanta,0
51.2584246,5.347563945,3.448927255,39.773329,Compressor,San Francisco,1
71.84740579,33.86669895,0.88888714,45.66287093,Pump,Houston,0
88.76170839,29.99267186,1.279311248,45.7065615,Compressor,Houston,0
65.17686429,32.11130269,1.915058832,55.76251392,Turbine,Houston,0
73.99223123,54.35022223,2.191712039,38.81153482,Compressor,Atlanta,0
65.40235384,35.83611229,2.193390329,52.35552211,Turbine,Atlanta,0
51.53426952,36.29778574,2.458629767,39.35669287,Turbine,Houston,0
54.28847649,26.87594049,1.536870393,57.8847104,Compressor,New York,0
83.22744467,35.13943162,1.174411853,55.52719745,Pump,Chicago,0
115.8278,29.30800897,2.96368663,63.80509493,Turbine,Atlanta,1
61.85243997,33.29712094,0.701272891,45.18429317,Pump,Houston,0
69.78755221,37.35864551,0.453151275,40.97833638,Pump,San Francisco,0
62.2538503,32.31146643,1.147007417,54.68357923,Turbine,Chicago,0
83.17394066,35.01785298,0.754753567,39.01304185,Pump,Houston,0
55.95760434,40.10547233,0.731770148,41.44031548,Compressor,Houston,0
71.8142662,33.15371078,1.157032748,60.72708741,Pump,Chicago,0
88.81157069,40.62793719,2.12938062,73.48018509,Compressor,New York,0
56.04210798,38.46761953,2.094641727,65.91308811,Turbine,Houston,0
40.59611365,32.79283423,1.459131662,56.94914811,Pump,San Francisco,0
81.59329803,22.41608594,1.508534413,52.27421268,Turbine,New York,0
57.889838,22.88935599,1.644915021,35.87416817,Pump,Chicago,0
77.60846654,30.60698815,0.914416166,46.70955705,Turbine,Atlanta,0
71.76189823,30.81036574,1.335964815,52.67010333,Pump,San Francisco,0
64.5491277,39.04314701,0.60096082,51.74395637,Pump,Chicago,0
76.97903273,22.79470073,0.775937612,59.37206271,Turbine,New York,0
73.08833013,42.64563177,1.136555308,59.88922917,Compressor,Chicago,0
67.31111309,34.87622687,1.570739476,47.29988013,Turbine,Atlanta,0
59.42289071,31.56292017,1.509059239,47.66326708,Turbine,San Francisco,0
73.95798849,39.93263482,1.660917595,33.69487122,Pump,New York,0
79.97265568,27.17796479,1.090932889,40.96149754,Pump,Chicago,0
55.2147801,40.62026651,1.42435048,50.88309013,Compressor,Atlanta,0
98.14654444,41.75032021,1.772161352,50.73329928,Pump,Houston,0
70.0642227,30.88728957,1.706823949,53.58048839,Pump,San Francisco,0
70.46079222,29.82777216,1.490423455,44.15338121,Pump,Atlanta,0
69.10264306,40.80064836,1.998977161,62.77374039,Pump,Houston,0
72.94971456,27.94545201,1.30165191,50.8645909,Turbine,New York,0
50.24512229,29.49772564,1.325845802,46.09359685,Pump,San Francisco,0
48.76007182,47.28504783,0.953831851,47.05212497,Pump,Houston,0
78.33333912,41.18846165,1.389582754,44.77497658,Turbine,New York,0
77.47910256,26.34869295,0.801885435,44.55458819,Compressor,Chicago,0
67.86124832,31.45425046,1.228512147,50.09390608,Turbine,Atlanta,0
114.7698104,43.03566464,1.006503927,49.10311927,Pump,Houston,1
29.05797448,36.82557863,2.988618527,23.55219801,Pump,Houston,1
74.20699631,38.2965691,1.364731631,39.62408129,Turbine,New York,0
73.24359282,29.40319353,0.555738294,45.54916714,Compressor,New York,0
70.33719055,42.9624232,1.470195077,52.89272252,Turbine,Atlanta,0
62.57515767,29.46347841,0.380104185,49.58779257,Compressor,Atlanta,0
74.87774821,33.92007818,1.73911197,37.68633074,Turbine,Houston,0
58.49006423,41.82532245,1.950882344,57.84536238,Compressor,Atlanta,0
71.32497143,38.20910609,1.756299756,45.04677018,Compressor,New York,0
58.03793376,34.53255905,1.396321616,44.11198433,Pump,Atlanta,0
68.273727,35.07086163,1.718383876,51.99776222,Compressor,San Francisco,0
60.06410484,40.76511385,1.475412935,54.10953331,Pump,San Francisco,0
61.93623071,39.87187557,2.969094034,46.77209799,Turbine,New York,0
86.93547133,50.20665452,2.220699555,41.44118494,Compressor,Atlanta,0
95.19230134,69.0963689,1.579006664,89.32725853,Compressor,San Francisco,1
70.89580681,43.46368571,0.886542162,40.7007339,Turbine,San Francisco,0
75.65509646,30.25837742,1.653654677,39.39115744,Pump,Houston,0
59.22255222,39.73863638,1.308260991,46.70795437,Pump,Houston,0
96.44343347,39.7369112,1.053767516,63.75908419,Compressor,Chicago,0
148.7055801,28.58457671,3.298497158,24.05328934,Compressor,New York,1
81.91899334,25.02750427,1.830592737,48.34199982,Compressor,Chicago,0
62.68368261,46.77367119,2.428336169,67.85029792,Compressor,San Francisco,0
74.86184792,40.02462958,2.658676883,55.50402978,Pump,Chicago,0
73.16358322,41.97379539,1.197468155,51.66586499,Compressor,Chicago,0
75.43298029,43.85419615,2.073760308,58.93004368,Turbine,New York,0
78.389405,33.49124137,2.166819281,46.52412377,Compressor,Atlanta,0
42.96651953,32.78432725,2.21787003,56.55533976,Turbine,New York,0
55.69224898,57.59376341,1.254916342,48.68405918,Turbine,Houston,0
54.15864057,34.10522317,1.824186389,40.96251282,Turbine,San Francisco,0
76.87426755,28.18423004,1.554668452,46.20213405,Pump,San Francisco,0
69.88484912,35.75125185,2.122910777,72.66489655,Turbine,Atlanta,0
62.92089059,44.0111476,2.226698553,48.62491256,Pump,New York,0
86.08780856,33.71969061,2.266391942,52.36097294,Compressor,Atlanta,0
83.70101854,37.79798252,1.27506685,75.51840095,Pump,San Francisco,0
66.96373927,33.71276049,2.101979483,46.25216206,Turbine,San Francisco,0
51.48157268,30.9767228,1.451053797,51.46863209,Turbine,Houston,0
73.41825214,41.14555302,1.01379813,50.81447234,Pump,Chicago,0
76.93478912,24.48097068,1.575923775,39.44862453,Turbine,San Francisco,0
74.91429453,24.8093014,1.082811844,52.45437623,Turbine,New York,0
59.23320873,32.91193021,2.039325973,58.88052854,Pump,Atlanta,0
73.8316819,51.14220651,1.375040758,47.92264253,Turbine,New York,0
68.65691259,31.35862573,1.258937858,69.90147774,Compressor,Houston,0
80.92106784,37.96681514,2.114057647,62.22625276,Pump,Houston,0
77.66242975,23.91711585,1.088325231,55.47875237,Turbine,Houston,0
68.69939706,30.3985084,1.843144271,49.41130145,Turbine,San Francisco,0
66.12035031,46.43615727,1.44259148,61.39290518,Pump,Chicago,0
69.82993926,23.39116811,2.158529339,57.60076112,Compressor,Atlanta,0
91.22156197,28.7996403,1.064538365,51.40180031,Turbine,Atlanta,0
84.4849923,44.14852836,1.246647912,43.67002968,Pump,San Francisco,0
81.19244918,38.26788271,1.984372311,43.93068373,Pump,Houston,0
83.40450446,34.72348608,0.745224189,52.01492323,Compressor,San Francisco,0
56.05504931,23.63284812,1.016936738,56.8849455,Pump,Houston,0
87.04592093,35.37549039,1.350303078,40.4669953,Compressor,Houston,0
51.79239722,25.55045168,1.362583811,43.49870957,Turbine,Chicago,0
67.78463402,35.12098609,0.900276871,39.97612355,Turbine,Chicago,0
81.73124638,34.76248968,1.570146713,39.34982451,Compressor,San Francisco,0
61.24157594,23.39024627,1.060932463,54.26442716,Pump,Houston,0
87.19377906,28.63425869,0.986982376,59.94893335,Pump,Chicago,0
73.16155957,42.01284704,1.183780481,53.3776032,Turbine,Houston,0
77.93818467,29.41966446,1.565075531,62.61460804,Pump,Houston,0
46.28340639,32.30764063,1.911078216,55.04344175,Compressor,Houston,0
78.21902504,24.47646954,0.827826998,47.0407246,Compressor,Chicago,0
77.41822294,33.39796939,1.20946635,47.08874121,Compressor,Chicago,0
69.07055793,24.30417633,1.684457564,55.39112065,Pump,Atlanta,0
82.38168083,37.19499063,1.193780202,75.84882981,Turbine,Houston,1
49.72322728,33.53825231,1.707768997,29.09145203,Pump,New York,0
83.40461052,50.3881079,2.13788591,35.91336732,Pump,San Francisco,0
73.40051295,39.98820639,0.818297876,58.65374971,Turbine,Houston,0
67.65980141,46.92110018,0.646387003,48.79801656,Turbine,Atlanta,0
95.39381623,39.94725773,1.545055215,45.26788812,Compressor,San Francisco,0
70.6233135,32.36888403,2.080611137,55.56868317,Pump,New York,0
64.55885998,27.18443408,1.56634231,49.88447321,Turbine,Houston,0
69.42604635,28.93067839,0.83967917,59.68734573,Compressor,New York,0
62.07479262,38.80601593,1.643136668,55.99262825,Turbine,Atlanta,0
76.10585745,33.1288176,1.531089615,59.61838832,Pump,New York,0
64.23489599,37.15049885,1.775278466,48.74765285,Compressor,Chicago,0
45.76120673,45.28465787,1.290875542,75.03636642,Pump,Chicago,0
61.05392698,45.39319856,1.807018132,36.77827043,Compressor,Houston,0
62.71997059,24.0207221,2.008897985,46.19302574,Pump,San Francisco,0
72.40876757,33.84251391,0.98968748,42.3444191,Pump,Atlanta,0
58.46667597,38.20589803,1.083433433,54.17399278,Pump,Chicago,0
71.13270411,26.55740673,1.172829064,39.95890593,Turbine,Atlanta,0
72.38554954,38.46547254,0.285443831,41.45490522,Pump,New York,0
69.08155236,27.07410465,2.349229351,36.98126148,Compressor,Chicago,0
69.39339186,36.63838302,1.497759102,53.58547714,Compressor,Atlanta,0
91.24771403,35.57334843,1.01730899,56.22140974,Turbine,Atlanta,0
73.91804005,33.48647855,1.252175624,64.34425316,Compressor,Houston,0
68.61487755,27.07989029,1.905297487,45.59483056,Compressor,Atlanta,0
77.93175688,34.77624468,0.730187153,59.09129353,Turbine,San Francisco,0
80.30580586,30.40318513,1.977930303,31.0147359,Compressor,Chicago,0
85.1115493,37.50257789,2.207420068,49.47936459,Turbine,Houston,0
72.14713183,31.35726061,1.044286281,52.99150973,Turbine,New York,0
57.00418763,27.37567629,0.795548048,42.83173392,Compressor,Houston,0
83.02590397,45.23099012,1.138281388,40.48347176,Turbine,Chicago,0
69.382358,28.79514911,2.238963368,51.1665065,Compressor,Chicago,0
108.0531144,61.40498329,4.289629659,19.34095196,Pump,New York,1
63.04850642,35.31132662,0.931554654,46.79719049,Compressor,Atlanta,0
67.0830625,42.03171178,1.740305608,48.17032959,Pump,New York,0
61.54846042,41.05843379,1.843588738,49.16778421,Pump,New York,0
61.62737569,26.39479613,1.703271069,47.11483525,Pump,Chicago,0
77.27629544,28.31900397,1.249176661,55.74164208,Compressor,Atlanta,0
75.86857094,37.58003728,1.603919192,48.04818327,Compressor,Houston,0
83.601159,23.55108686,1.851578158,66.20111605,Turbine,San Francisco,0
67.23328228,28.93228862,0.827829764,43.89845361,Pump,Chicago,0
55.77025075,31.70063944,2.211129254,42.9814161,Compressor,Houston,0
76.65368935,39.51598563,1.74330974,60.39090422,Pump,New York,0
61.73119646,28.08458636,1.98313937,28.97694609,Turbine,Houston,0
55.27962927,30.01122496,1.361894809,49.83773791,Turbine,Houston,0
65.5570674,35.79861052,1.073035543,43.08371575,Turbine,Atlanta,0
70.57013125,24.40839133,1.77143186,37.35352728,Compressor,San Francisco,0
72.12574031,35.07381594,1.713395097,64.60287761,Pump,San Francisco,0
70.97670377,46.95313518,2.243079619,48.37780851,Turbine,Atlanta,0
70.99886954,47.43425953,1.667609173,63.27128556,Pump,New York,0
62.71727798,35.97182863,1.942763686,38.70024129,Pump,New York,0
72.32786743,29.32977438,1.283357913,50.15422971,Pump,Chicago,0
68.01804324,20.1525337,0.803743716,62.16127248,Compressor,New York,0
68.20906715,45.17986665,1.469557012,48.39897586,Pump,Houston,0
82.55756126,37.66584428,2.149270665,49.28129214,Compressor,Houston,0
49.34916954,32.00487973,1.170945595,51.29961872,Compressor,San Francisco,0
75.6976728,29.85778894,0.332023191,41.48776608,Pump,New York,0
52.06923602,29.71182495,1.547632032,42.38146456,Pump,Chicago,0
56.26597111,42.80910952,1.981303637,52.4877116,Pump,San Francisco,0
68.13128356,40.34038464,2.414487378,52.55354342,Pump,New York,0
69.65315113,39.92131187,1.548433016,33.91073451,Pump,Houston,0
61.48593566,41.95038671,2.249479231,68.54430901,Turbine,Houston,0
83.11167498,41.43954059,0.002366555,62.30545005,Compressor,Houston,0
86.39116805,29.95961255,1.496799624,48.14496471,Pump,Chicago,0
68.701793,32.81594602,2.11109709,54.64795269,Turbine,Atlanta,0
74.38412699,35.05587933,1.663985195,51.4056955,Compressor,Chicago,0
89.91370418,35.09321366,2.010829364,67.56929058,Pump,Atlanta,0
68.98719281,7.995367199,1.397846396,46.65298532,Turbine,Atlanta,0
76.79373283,31.89216075,1.556760748,59.39009879,Pump,San Francisco,0
73.88978729,49.35619879,1.64141408,51.78588599,Pump,Chicago,0
81.03217572,35.73017519,2.348427037,49.36967576,Pump,San Francisco,0
65.49987142,43.96548565,1.069293635,55.24035017,Compressor,San Francisco,0
67.69133626,26.46052854,1.158729977,40.50720493,Pump,New York,0
83.17597536,42.42412527,1.196461404,36.93320669,Compressor,Houston,0
65.86576229,28.45934731,2.154169184,49.60731551,Compressor,New York,0
60.14273954,33.15152371,1.729300227,62.03197358,Compressor,Chicago,0
78.80065963,41.60682136,0.460151482,70.5094038,Pump,New York,0
67.51035852,38.2650873,0.874987172,37.02788461,Compressor,Houston,0
58.12401581,42.08205057,1.020133833,59.83926909,Pump,Chicago,0
76.08735589,41.15372222,1.242567669,43.14736692,Pump,Chicago,0
52.30949696,46.08460187,0.811187172,51.39308409,Turbine,Houston,0
82.76558158,11.40030659,4.904172301,28.83053433,Turbine,San Francisco,1
74.66670982,31.92166381,1.37663136,42.3931826,Turbine,San Francisco,0
66.57285483,45.82762918,2.311921872,58.3055029,Pump,San Francisco,0
55.54794736,28.56510799,1.909087763,58.13786745,Pump,Atlanta,0
76.95165248,41.39731612,1.564501379,42.06986673,Pump,Houston,0
72.00569197,41.05741457,1.182739338,27.89300473,Compressor,New York,0
82.90758424,32.36161394,1.28441014,62.35055736,Compressor,San Francisco,0
55.63746135,26.43873229,1.479738808,34.89670231,Pump,Houston,0
85.49934405,41.13110781,1.674506134,36.58790188,Compressor,New York,0
144.6760692,64.17094543,4.371525576,78.09044267,Compressor,Chicago,1
87.84775039,30.13752016,2.595885166,63.52042369,Compressor,San Francisco,0
69.74973041,36.91898202,0.984952462,46.47895006,Pump,San Francisco,0
74.22434973,27.62357562,1.147852715,44.53449318,Pump,Chicago,0
71.10535317,24.28385661,1.40575657,51.53681763,Turbine,San Francisco,0
78.62223512,26.43743561,1.600892554,44.88203986,Turbine,New York,0
70.19147777,40.86543454,1.902393722,58.63974278,Pump,Chicago,0
78.19925253,28.57021071,1.506195038,32.57630774,Turbine,New York,0
54.97029672,29.34664717,1.968703141,62.57738468,Compressor,Chicago,0
55.4882431,39.59013688,2.342532173,36.38363452,Pump,New York,0
99.85259003,27.17648932,1.536180195,40.4383194,Turbine,New York,0
43.84004928,76.75386798,4.10650718,44.15904814,Turbine,Atlanta,1
65.21251378,33.02131229,2.267765387,64.42940068,Turbine,Chicago,0
81.21030667,36.90114125,1.661726182,60.26162215,Compressor,Houston,0
82.74875041,36.66033836,1.419286051,38.42555048,Turbine,Houston,0
63.00274492,31.24522827,0.808491096,53.28208968,Pump,Chicago,0
48.64325786,36.08343068,1.492067041,33.63172158,Compressor,New York,0
50.52657526,45.05502425,1.648834458,60.7058267,Pump,Chicago,0
70.29756139,28.90591703,2.255836707,39.2550161,Turbine,New York,0
77.73239987,40.19683892,1.840151446,63.06098713,Compressor,San Francisco,0
57.17007776,35.68410664,1.676696899,59.41748855,Pump,San Francisco,0
72.59882794,25.77532535,1.212331316,49.91999952,Compressor,Atlanta,0
71.60573981,24.20315795,1.795135156,32.37472889,Pump,Chicago,0
90.88442773,41.22238105,2.004647478,36.79206596,Pump,San Francisco,0
54.81201932,64.36222045,4.879796584,75.2009121,Compressor,Atlanta,1
73.0047436,44.33774187,1.571310696,48.24403865,Turbine,New York,0
63.99614307,59.32549563,1.287375827,41.02047948,Pump,New York,0
80.75343402,43.90238556,1.569675604,46.30582829,Pump,New York,0
